5000 100 5000 1
1927 4 3
7104 4 3
5268 1 5
5026 4 3
7282 4 4
5334 4 2
437 1 1
4498 1 3
7216 5 4
3052 5 2
2616 4 4
8458 4 3
5749 3 1
6091 1 5
7535 1 1
1156 3 5
4022 4 5
4848 3 1
4210 4 3
2122 2 3
9588 3 2
8132 5 5
1247 5 2
6310 5 1
4327 2 1
6965 1 5
8260 5 2
1785 3 2
4254 2 3
6355 4 1
4312 5 2
6303 1 1
4126 2 4
8474 5 1
4459 2 3
3993 1 5
8188 1 3
9189 3 2
7323 3 5
99 3 2
314 4 1
7560 5 4
9743 3 2
1687 3 4
6931 2 3
8566 2 5
7825 5 5
9756 5 1
1081 3 4
3759 2 2
5913 4 5
3798 5 3
3422 1 2
8325 2 1
7495 3 3
6510 1 5
54 1 3
8961 3 4
8644 4 5
1582 5 1
4323 2 3
1812 3 1
3108 3 2
320 4 1
8971 1 2
2519 1 4
575 4 4
4471 2 4
2573 2 1
8879 1 5
1240 4 1
9639 4 1
1897 5 1
8352 1 2
7722 2 1
1859 5 2
1875 4 1
8854 2 3
4366 1 3
7390 2 2
2304 2 5
4360 3 5
8660 2 5
3556 2 4
3861 4 2
2087 2 4
3981 2 5
1048 5 2
8203 2 1
1552 3 3
5369 4 5
15 3 4
962 2 4
5306 4 4
1619 5 5
1443 3 1
1164 3 2
1073 5 3
4080 4 1
6716 3 2
9658 3 2
908 4 1
7767 3 2
9336 4 1
1516 1 1
4974 2 5
4063 1 4
8998 1 3
1788 4 2
3281 3 1
906 5 4
5396 5 1
1986 3 5
5452 4 1
1331 2 1
6061 4 1
8083 2 1
8920 4 3
1985 4 3
1992 1 5
9597 2 2
7576 5 5
9140 3 5
1012 4 4
1291 5 3
8442 4 2
7504 5 5
6699 1 5
8828 2 3
7700 4 3
8233 2 5
8254 2 2
8935 5 5
737 4 3
1982 3 2
2941 4 4
1521 1 4
6892 5 2
7001 5 3
8920 4 5
6831 5 4
6906 1 3
2220 3 1
8713 2 2
3592 2 2
3389 1 3
9406 2 3
4423 5 2
4244 1 1
4321 4 2
533 1 4
8776 2 3
4652 2 5
1998 3 2
2804 1 3
3569 2 4
7078 3 1
2429 5 2
641 5 2
3096 3 2
2552 5 3
631 2 1
2221 1 3
4528 1 2
2498 3 5
1226 3 2
551 1 3
4648 2 2
6232 1 4
5410 3 5
861 3 4
9226 4 1
3978 4 3
4364 2 2
8574 1 2
5073 4 1
7165 2 5
4235 4 3
6024 3 2
9115 4 2
8346 4 5
3456 3 5
2717 5 3
3377 5 2
1598 1 1
2051 4 1
1385 2 1
6651 4 2
100 2 2
8464 4 4
5355 1 5
7924 4 4
3165 2 3
7036 3 5
1386 4 4
5313 4 3
760 5 3
6882 2 1
1533 5 3
4287 5 5
5058 2 3
9273 3 4
8066 5 1
4248 3 1
2827 1 5
4472 5 3
2551 1 5
4418 5 2
5595 1 1
495 3 4
3681 3 1
4969 2 5
109 2 1
2173 1 5
7418 4 1
6066 4 1
5390 2 4
5876 5 4
5500 2 1
4371 2 4
2870 3 3
1093 4 1
1499 1 5
9195 1 1
365 1 5
910 3 2
3882 5 3
3262 3 4
9992 3 3
3696 2 2
6434 3 5
1485 5 3
3862 2 1
3096 4 1
5320 5 5
5354 1 1
3963 3 4
3432 1 1
9068 4 2
5020 4 1
192 4 2
3243 3 4
2 1 1
7906 3 1
9381 2 1
650 1 2
720 5 1
671 3 2
1262 2 5
8576 3 1
3380 4 2
3854 1 4
5128 2 1
230 2 2
322 4 3
506 1 2
1627 3 2
5204 2 4
4473 1 3
3792 1 3
7833 3 2
6684 3 2
2185 1 1
7518 1 2
2034 5 5
1769 3 5
4736 3 4
3089 1 5
8488 5 1
6592 1 5
9817 1 2
1784 2 3
5382 3 3
667 3 5
5149 5 3
1247 1 4
5368 3 3
2196 4 1
2596 3 1
8459 4 4
4355 2 1
35 5 4
438 3 2
6661 5 5
9181 4 4
7920 2 5
6410 1 4
2595 3 2
1410 3 5
4437 4 5
1624 3 5
5257 3 2
9619 5 1
6805 3 1
7470 2 5
768 5 2
3640 4 4
689 3 2
7848 1 5
3945 1 3
7833 4 1
1868 3 1
3406 1 2
6670 2 3
5891 3 2
7669 5 5
4444 2 1
6127 1 2
415 5 3
1904 3 1
3797 4 2
6085 4 5
5229 2 2
5880 5 1
6147 4 5
4891 4 2
4385 5 5
8761 4 3
635 5 4
3248 1 5
882 1 1
5084 2 4
131 5 5
8922 5 3
5955 4 5
590 2 3
3713 2 3
1684 2 3
3997 2 2
3714 2 3
3747 1 1
1245 3 5
2147 1 5
1415 5 1
9384 2 1
223 5 1
5119 3 5
528 1 3
3929 5 2
9328 1 1
6767 4 3
3040 3 5
1794 3 5
2604 3 1
2267 5 1
6334 1 4
6107 3 5
5186 3 3
1536 2 1
2302 1 4
7155 5 2
4856 1 1
3935 3 3
2269 4 5
5289 5 4
9205 1 1
265 3 5
1649 5 2
2913 2 2
5404 5 4
8035 5 4
3846 1 5
5574 3 5
5795 1 3
8459 1 5
3414 2 1
2323 5 1
2533 5 4
4014 4 5
3841 2 2
3422 1 5
2648 3 3
4838 5 1
8088 5 2
2793 5 1
5039 2 2
4506 3 1
7863 4 4
8629 2 1
8245 5 5
4208 4 2
8311 4 1
1128 4 4
9582 5 5
4754 1 2
7466 1 1
7788 1 2
2143 3 1
673 4 5
942 3 1
9820 4 3
2055 3 4
9315 1 1
9057 1 1
2399 3 1
2151 3 4
3817 3 5
