6000 100 6000 1
9174 2 5
4221 5 5
7097 3 1
820 4 1
1607 2 3
6436 4 3
2564 3 1
9815 1 2
4870 3 3
4082 2 4
5106 1 4
5140 1 3
9662 4 4
3378 4 1
8363 5 2
7401 5 3
6802 4 5
4539 4 3
1601 5 4
5048 3 4
7676 4 2
2014 3 1
3574 3 2
1999 4 1
5050 3 3
1483 4 3
1236 5 3
7616 5 5
8375 1 4
9646 2 3
7017 3 2
8872 5 3
9836 4 4
9068 1 2
9737 5 2
6109 5 5
3223 5 1
9797 4 5
4746 3 2
1012 2 1
7202 5 4
9086 3 5
9997 1 3
4972 5 4
2942 2 3
2344 2 3
5879 1 5
5928 4 1
770 3 5
5124 3 2
4992 2 2
4795 4 4
3423 5 4
689 4 2
3509 5 1
871 3 1
3965 1 1
2651 4 2
1532 5 3
550 1 2
2622 2 3
1418 2 1
8635 4 5
1269 3 2
8780 1 3
2912 2 5
6520 1 4
855 2 2
6526 2 3
8907 3 5
4673 3 1
3373 3 3
6892 4 4
4289 4 4
7221 3 4
6057 2 5
3728 2 5
7380 3 4
4414 3 2
7664 1 4
5238 3 1
6418 5 5
6833 5 4
9598 5 2
6463 5 1
713 5 4
2432 2 3
5621 2 1
8783 3 1
4511 5 5
5554 5 1
3317 3 4
1857 3 3
1244 4 5
1946 4 4
5314 5 2
4476 2 5
405 2 5
994 4 5
7809 3 3
6508 3 2
9708 4 1
4962 5 4
3204 5 4
9724 4 3
3132 4 5
5582 3 2
6946 3 2
3782 2 5
9824 3 5
5665 3 1
8757 1 4
9637 1 2
4609 2 3
4055 3 1
4447 1 4
1823 5 3
3353 5 4
3716 1 5
6739 1 1
3268 4 4
7908 5 1
9727 3 4
1958 2 3
1015 4 5
5704 1 3
7984 5 2
6431 2 3
918 5 3
4443 2 5
2251 1 1
6437 1 4
752 3 3
2150 4 5
167 1 2
6970 4 5
5277 4 4
9594 3 2
7911 3 2
8793 2 3
3252 4 5
4529 5 1
5350 5 3
8862 1 1
7825 2 5
634 3 2
2814 1 2
4639 1 5
4053 4 5
9642 5 4
9395 1 2
494 3 3
7606 4 3
7422 4 5
8962 4 4
5985 2 3
5324 1 2
7090 5 2
7185 3 3
3142 1 5
5144 5 3
2113 5 2
9666 4 5
7794 1 4
2023 3 5
5700 4 3
6712 2 1
8251 4 1
1828 1 2
7293 4 5
6603 5 5
4422 4 4
3915 1 3
4978 3 5
4870 1 2
586 1 1
2220 1 4
8479 3 3
7912 3 4
6068 3 2
8619 2 3
8371 3 3
3658 4 3
7641 2 2
6722 3 3
6915 3 3
2251 4 2
9748 4 1
2647 5 4
9378 2 5
1254 5 1
8722 3 3
2376 5 3
7360 1 4
5539 3 2
3647 1 1
9636 2 3
3057 1 5
5107 2 2
7014 4 5
8503 3 2
3807 4 2
9314 2 1
7144 4 1
9443 4 3
4623 1 2
4896 4 1
612 3 4
3890 2 4
2943 5 5
2407 4 2
186 2 3
7889 2 5
7110 1 3
6534 4 3
6871 5 4
9243 2 4
9025 3 5
9073 4 1
1918 3 1
5732 2 4
7200 5 5
1769 4 4
4741 1 1
7049 5 3
7331 2 2
8165 1 2
579 5 4
8087 3 5
2928 3 1
9902 1 2
7003 3 2
3146 1 2
9113 1 1
4255 1 1
7364 1 5
5541 3 3
2782 2 1
4150 1 4
5549 3 5
762 1 2
294 1 2
1404 1 2
1814 2 3
5683 5 4
1324 4 5
2669 3 1
2575 4 2
291 5 3
5037 4 1
7458 5 3
394 3 2
4260 1 1
3222 3 2
2657 4 2
3412 3 4
4960 4 3
3244 1 4
9967 1 1
7187 2 3
5775 5 5
1054 5 1
1481 2 5
8868 5 2
5837 4 3
7764 4 1
654 2 3
7270 1 5
3831 3 2
1916 1 3
6629 5 2
4423 5 1
5196 1 3
7477 3 2
2231 1 4
711 4 2
4455 1 5
5983 1 3
820 2 2
2167 3 1
9172 5 5
1399 1 2
4582 4 2
9397 1 1
3133 4 2
3119 1 2
5456 3 2
8051 3 4
4412 3 1
1359 5 4
8565 5 4
5718 1 4
7717 1 3
4713 5 1
6555 1 3
1537 5 1
8833 1 3
5245 3 5
8214 2 2
2958 4 5
1549 1 1
6283 2 4
1921 4 2
8519 2 3
9234 3 5
2348 3 5
4695 1 3
5597 2 2
7337 1 5
4076 4 5
5700 2 5
8393 1 4
1602 2 3
8139 1 5
7808 4 1
1249 2 4
2815 5 2
7759 3 1
7087 5 5
1904 4 4
8416 3 5
9757 2 3
6665 1 2
9524 5 5
2043 5 3
1079 1 3
4638 4 2
1098 4 5
8394 2 5
3724 3 2
2303 1 4
6458 4 4
5855 3 1
6466 3 2
661 1 2
6113 1 2
9749 1 1
8591 1 4
8289 5 1
2653 2 1
9740 1 2
6754 5 3
9716 3 5
817 2 5
7738 4 1
1137 4 4
5191 5 5
9096 5 5
7562 4 3
3244 4 2
1159 5 1
9078 4 1
2887 3 3
7898 5 1
5454 2 4
6747 1 1
1476 5 3
1288 2 3
3145 1 5
4384 4 3
6731 1 4
5615 4 3
5237 4 5
3587 4 3
3177 2 5
7587 2 1
7216 3 4
5964 5 2
2301 3 4
2348 3 3
3928 5 5
7827 5 4
103 3 4
2222 3 2
5460 2 4
2508 5 3
2534 5 5
2217 2 4
447 3 5
1098 5 2
2447 2 3
5592 5 4
6078 4 4
8981 3 5
3213 5 4
7565 1 2
7013 4 1
502 1 1
6110 3 1
8761 4 5
8371 5 3
1833 4 4
3948 1 1
796 5 5
2923 3 4
862 3 5
1884 4 1
7238 1 1
7132 3 1
448 2 3
4307 2 2
6028 5 4
7678 5 2
4396 1 1
4964 3 3
8174 3 2
8779 5 1
8896 2 1
8023 1 3
3086 1 2
