9000 100 9000 1
1197 4 5
1866 5 2
5264 4 4
6810 5 1
7007 3 2
4866 5 5
408 4 4
6725 1 2
8039 3 2
8838 5 5
948 3 1
987 3 1
8647 1 5
1681 5 1
12 3 3
5996 2 2
8998 3 1
231 5 4
2824 3 1
6499 2 3
8913 1 5
5353 4 3
416 4 1
4969 2 1
4715 4 5
771 4 5
2589 2 3
6546 5 1
8567 2 2
9335 5 1
2932 4 1
640 1 5
8860 2 2
9756 5 4
8076 3 1
3912 1 4
591 1 4
9329 5 4
3722 5 1
7513 3 3
3394 3 2
1385 2 4
3676 1 4
6572 2 4
5031 5 1
3873 5 5
5249 2 2
3722 4 4
3696 5 4
4115 2 5
3173 2 5
9272 4 5
6580 4 3
5991 3 5
6445 1 1
4651 1 5
9842 4 4
4874 3 2
7546 3 4
5485 4 3
6919 4 5
5453 2 3
9495 5 2
6067 4 1
533 5 5
6028 4 5
8919 1 5
8829 4 5
2190 4 3
247 1 1
4827 5 2
1382 2 1
9201 1 4
6740 3 5
8551 2 3
1105 1 5
1934 1 5
5061 2 4
7791 2 2
2457 4 4
2490 3 1
3088 1 1
3866 4 1
3256 4 1
7077 4 5
5489 1 1
174 5 4
7532 5 2
6988 2 1
978 2 4
1898 3 3
5701 1 5
4046 2 1
4276 1 1
6186 3 5
8517 3 2
115 5 3
4030 1 2
6216 5 4
7866 5 5
5107 2 5
6732 5 3
91 1 1
7648 5 3
7970 3 3
1603 1 1
8003 2 1
1995 4 4
6705 2 3
8626 3 3
7465 2 2
8413 4 4
7097 2 1
4347 1 1
7806 4 2
2796 5 3
2944 5 1
2503 5 3
6138 3 5
6853 1 3
6539 4 2
548 4 3
9844 4 5
7355 1 1
5137 4 2
7861 1 1
3920 4 2
5117 2 1
6929 1 2
4334 1 1
6400 3 5
3106 4 1
5817 5 4
1526 4 1
1824 5 5
9723 1 4
9702 4 5
8967 1 4
8669 3 3
2401 3 3
5689 5 1
9717 2 3
7083 4 4
9983 2 5
3024 2 1
344 4 5
4576 1 3
7963 3 1
3873 2 1
4697 4 2
7321 1 2
3443 3 1
3260 4 3
1359 5 1
4309 5 5
6927 2 4
8070 4 4
4721 5 5
1707 5 4
5708 1 1
7756 1 4
4938 4 3
5789 2 1
3295 3 5
8610 3 5
8750 2 4
7493 2 5
9623 1 3
6893 4 2
3435 4 1
5232 2 4
8144 4 4
3094 1 5
8769 3 5
9882 1 2
4296 1 3
6318 3 5
4243 4 3
1390 5 2
5988 1 4
2495 1 2
2928 5 2
9337 4 5
4091 1 4
7549 5 4
30 2 3
7023 2 2
660 2 3
1843 5 2
7556 2 2
7417 3 4
8040 4 3
1945 2 4
3128 4 5
3792 1 3
2672 4 3
7497 2 2
4663 5 2
1626 3 4
5468 5 2
545 1 2
2001 1 1
8361 3 5
9591 2 1
2788 2 4
7361 3 3
9335 5 5
538 3 3
9426 5 3
8122 5 5
3716 5 1
290 3 2
3335 4 5
898 3 1
7284 2 3
723 3 2
8003 4 2
4084 4 3
6056 2 3
9026 5 4
6912 3 1
2260 5 4
2727 4 1
8755 1 4
9292 2 2
7693 3 5
1764 1 1
3519 5 2
4483 3 2
5479 4 4
6100 2 5
1502 5 3
843 3 1
6038 3 3
3350 5 4
3265 2 3
3707 3 3
964 5 5
4132 3 1
2628 1 1
1032 1 1
3485 4 4
2089 5 2
6264 2 1
1252 3 1
8408 2 2
9482 3 2
9397 4 3
3470 3 4
2354 1 3
8620 5 5
4389 1 2
741 1 3
658 1 4
3821 1 4
4456 2 5
5699 4 5
2961 3 3
1373 3 5
2140 5 4
6687 3 1
7064 3 3
3789 3 1
7890 5 1
1257 4 5
9620 2 4
7090 3 2
93 4 2
4384 4 1
5451 3 1
2791 3 2
6116 2 1
5704 3 5
7367 4 1
1231 1 1
1029 1 2
3187 3 3
2564 2 1
4390 2 5
3661 1 4
8977 2 1
3147 3 2
7409 2 4
4368 1 4
4532 2 1
4021 1 4
7296 3 3
9080 5 5
1214 5 4
4600 1 2
7511 4 2
5202 3 1
1137 3 2
8867 5 3
6410 2 5
9618 4 5
5262 5 2
9246 5 5
6790 3 3
1313 1 1
5777 3 4
6229 5 3
9457 1 5
2639 3 4
5364 4 1
8226 1 4
3010 5 3
9911 1 3
2416 4 5
1517 3 5
8647 4 2
6709 1 3
6832 5 1
6565 4 4
8356 4 1
9351 3 3
609 3 2
2647 2 1
5625 5 5
1990 1 1
6005 5 3
3034 1 2
437 5 4
6495 1 4
8895 4 4
9696 2 2
6962 1 3
353 4 4
5663 5 1
8311 1 2
2785 4 4
1242 2 2
4862 2 3
6574 2 3
5820 5 2
1736 3 2
7140 5 4
5770 1 5
3088 1 4
6435 4 3
5573 3 1
4768 1 1
7704 4 3
9862 1 2
8242 3 2
5268 2 5
9756 1 4
1528 4 4
9879 2 5
2407 3 1
9648 2 5
4935 2 4
4153 5 3
5499 5 5
4327 2 2
2438 2 3
2603 2 2
9438 4 2
326 1 2
8747 3 4
1160 4 2
9288 2 1
7891 3 2
8367 4 4
3976 2 4
3978 1 4
4113 3 5
5582 4 4
5040 2 2
307 3 5
587 4 2
3621 5 4
5891 1 1
3044 1 3
9240 4 3
7397 5 3
9626 2 4
3096 2 2
