7000 100 7000 1
6772 4 4
8533 4 4
3850 2 3
7810 5 5
2264 3 4
5778 3 5
9230 2 5
2373 4 1
2727 2 3
2228 3 4
3906 2 4
879 4 3
4797 4 1
7559 2 2
3299 5 3
699 3 2
9318 1 3
2276 2 5
9211 2 2
2981 5 4
7346 3 3
4281 5 4
6172 4 1
4502 3 1
797 1 3
277 4 1
8786 1 3
5119 3 3
1791 5 5
5005 4 5
4013 5 3
8481 4 4
2830 4 1
1987 5 2
4213 3 1
5585 2 1
6049 3 1
7964 3 4
9964 1 4
706 4 5
1236 3 1
2024 4 5
2238 2 1
6299 3 5
5816 5 3
5605 4 2
3896 3 5
3759 5 2
9584 4 5
2682 4 3
5612 4 3
9608 4 3
456 3 1
8310 5 5
8780 4 1
8716 5 1
3298 2 4
5002 5 3
1293 1 1
3983 5 4
8039 2 4
3757 5 3
1814 5 4
8971 3 3
6818 5 3
3294 2 1
5968 5 5
2882 1 5
1833 2 5
7476 4 2
1223 2 1
7720 5 2
8266 1 4
1104 1 1
3844 2 3
6945 3 2
9508 4 3
5576 2 1
3440 3 1
8004 5 3
5430 4 4
4314 2 1
8 5 5
4446 5 1
4141 3 5
2876 5 1
5584 1 5
4294 5 3
5750 5 4
750 3 2
331 1 5
8921 4 2
5463 5 2
3213 4 5
4781 5 5
6783 4 5
6960 3 5
5563 4 3
8329 2 2
2667 4 4
398 3 2
8301 2 1
26 1 3
7991 2 5
9101 4 5
6654 4 3
9417 4 1
3181 3 1
1363 2 1
9553 4 3
1780 1 3
7140 4 5
9262 5 5
6172 4 3
5168 2 2
3439 2 5
1822 2 1
361 3 3
3488 4 4
7554 1 4
6040 2 1
3403 2 4
4736 1 5
3120 1 3
6090 5 4
9485 3 2
5232 3 4
9837 3 1
260 3 2
8830 2 2
2460 3 2
7877 5 2
6425 1 3
8035 2 3
8143 3 4
2582 3 3
5736 4 2
4367 3 1
3966 5 5
2444 2 4
8232 4 2
3185 1 1
3023 5 3
3402 1 1
6250 5 1
7408 2 3
6941 3 2
4038 4 1
4229 3 2
6903 4 4
4937 3 3
971 3 1
6939 5 3
1566 2 2
6780 4 5
1840 3 3
3070 2 3
5636 5 3
6850 5 3
9389 1 4
8310 3 1
4533 2 1
1017 1 2
3428 2 5
7178 3 1
8532 1 5
9923 3 2
3241 5 3
8690 4 3
31 1 1
6580 2 2
6341 4 4
1198 4 5
9188 5 2
7483 4 5
8092 5 2
2527 4 2
8940 1 1
8881 2 3
9225 4 3
2469 2 4
7284 3 5
6521 4 1
9323 4 3
5546 4 2
6557 2 5
6487 5 4
8133 4 5
4779 4 1
8881 3 2
8238 5 4
879 2 1
1206 5 1
7875 1 5
9629 5 5
5615 4 2
1149 5 5
5114 1 1
5145 2 3
275 3 4
2409 3 2
3584 4 2
2286 5 4
7550 3 1
8187 1 1
2481 4 4
882 2 5
3939 5 5
5087 3 2
1294 4 1
640 5 2
738 1 4
8777 1 5
339 4 5
2119 2 1
9026 2 4
6938 5 1
2303 3 4
1761 1 4
1385 1 1
1437 5 4
6856 4 1
36 1 1
8041 1 5
8246 3 3
1272 4 5
3763 1 1
723 4 5
5843 5 4
5814 4 1
4829 1 1
2533 5 4
6857 4 1
901 1 4
2860 3 3
393 4 5
5185 4 2
2365 4 4
5428 1 5
2873 4 3
2140 3 3
964 2 2
7964 4 4
3117 3 4
3574 5 1
7440 2 5
6585 5 5
6555 3 4
2637 4 3
1332 4 3
5850 3 3
7494 1 2
9018 2 5
9036 5 1
445 2 2
2224 2 4
9387 4 3
3796 4 3
5376 3 4
5996 1 2
2969 5 1
8850 4 1
4654 4 4
4062 3 1
5026 4 3
9747 1 2
3823 2 2
9734 1 1
1564 4 5
3374 2 5
6341 2 3
4486 1 2
8966 5 3
8900 1 4
1047 5 2
6943 3 3
654 5 3
7347 5 4
2813 4 1
3979 1 2
512 2 1
4814 3 4
7602 2 1
7523 3 4
6618 5 5
9741 1 1
8337 2 1
4123 4 3
9779 2 4
6772 4 2
4683 5 1
3235 4 5
4905 2 2
7096 1 1
2250 5 1
8933 2 4
4709 5 2
5065 4 5
917 1 4
9896 5 2
5600 5 2
7728 3 1
6884 2 4
1126 4 5
2395 3 1
6512 1 2
3484 1 3
4617 2 2
4962 1 3
8726 4 4
9097 5 5
210 4 3
7609 3 5
7855 2 1
7488 5 2
6430 1 2
4324 1 3
7171 4 5
9080 1 1
8738 2 1
8287 2 5
7224 3 5
5897 4 3
1190 3 2
689 4 4
9067 2 2
8412 4 3
1190 2 4
9026 5 2
7798 2 2
9737 2 5
7508 5 5
3860 2 3
8365 2 2
8398 3 4
2590 1 2
6705 5 5
2201 1 2
6796 3 1
5398 3 5
3166 4 3
7310 2 3
7757 2 5
7643 1 3
8602 1 2
1797 5 3
2659 3 5
4482 1 3
